Price,Beds,Baths,Living Space,City,Median Household Income,Zip Code Density
520000.0,3,3,1392,Washington,76897.0,4029.0
500000.0,3,3,1396,Washington,76897.0,4029.0
369900.0,3,2,1853,Washington,76897.0,4029.0
449900.0,3,2,1410,Washington,76897.0,4029.0
449000.0,3,3,1108,Washington,76897.0,4029.0
100000.0,2,1,894,Washington,76897.0,4029.0
479999.0,4,3,1568,Washington,76897.0,4029.0
375000.0,3,2,1600,Washington,76897.0,4029.0
625000.0,4,4,2211,Washington,76897.0,4029.0
314900.0,3,2,1292,Washington,76897.0,4029.0
395000.0,2,2,1250,Washington,76897.0,4029.0
465000.0,3,2,1008,Washington,76897.0,4029.0
399999.0,2,1,1275,Washington,76897.0,4029.0
419900.0,3,2,810,Washington,76897.0,4029.0
624900.0,5,4,2421,Washington,76897.0,4029.0
497000.0,4,3,1736,Washington,76897.0,4029.0
155000.0,2,1,876,Washington,76897.0,4029.0
392000.0,2,3,1386,Washington,76897.0,4029.0
389900.0,2,2,1264,Washington,76897.0,4029.0
459000.0,3,2,1702,Washington,76897.0,4029.0
349500.0,3,2,1390,Washington,76897.0,4029.0
275000.0,2,1,756,Washington,76897.0,4029.0
429000.0,3,2,810,Washington,76897.0,4029.0
275000.0,2,1,756,Washington,76897.0,4029.0
557500.0,4,3,1938,Washington,76897.0,4029.0
739999.0,5,4,2064,Washington,76897.0,4029.0
399999.0,6,3,1683,Washington,76897.0,4029.0
305000.0,2,2,1012,Washington,76897.0,4029.0
549900.0,4,3,1346,Washington,76897.0,4029.0
125000.0,2,1,810,Washington,76897.0,4029.0
300000.0,2,2,1246,Washington,76897.0,4029.0
450000.0,3,2,1525,Washington,76897.0,4029.0
199995.0,2,1,769,Washington,76897.0,4029.0
525000.0,4,2,2002,Washington,76897.0,4029.0
598000.0,5,3,2388,Washington,76897.0,4029.0
110000.0,1,1,517,Washington,76897.0,4029.0
357000.0,3,2,1344,Washington,76897.0,4029.0
599900.0,3,3,2146,Washington,76897.0,4029.0
435000.0,2,2,1216,Washington,76897.0,4029.0
235000.0,2,1,1114,Washington,76897.0,4029.0
579999.0,5,3,2376,Washington,76897.0,4029.0
649000.0,5,4,1811,Washington,76897.0,4029.0
310000.0,2,1,720,Washington,76897.0,4029.0
550000.0,3,2,1920,Washington,76897.0,4029.0
425000.0,3,2,1102,Washington,76897.0,4029.0
399900.0,5,3,1986,Washington,76897.0,4029.0
490000.0,4,3,1510,Washington,76897.0,4029.0
494900.0,3,2,1195,Washington,76897.0,4029.0
435000.0,2,2,1216,Washington,76897.0,4029.0
979900.0,3,3,2474,Washington,70334.0,4601.9
379000.0,2,1,1176,Washington,70334.0,4601.9
425000.0,3,2,1248,Washington,70334.0,4601.9
465000.0,3,3,1584,Washington,70334.0,4601.9
150000.0,2,1,795,Washington,70334.0,4601.9
539000.0,3,3,1412,Washington,70334.0,4601.9
400000.0,3,2,1558,Washington,70334.0,4601.9
789000.0,4,3,2031,Washington,70334.0,4601.9
229900.0,3,2,1188,Washington,70334.0,4601.9
450000.0,4,2,1484,Washington,70334.0,4601.9
759000.0,3,3,2709,Washington,70334.0,4601.9
415000.0,2,2,1340,Washington,70334.0,4601.9
600000.0,3,4,2848,Washington,70334.0,4601.9
499999.0,4,3,1418,Washington,70334.0,4601.9
159900.0,2,1,775,Washington,70334.0,4601.9
455000.0,3,2,1420,Washington,70334.0,4601.9
145000.0,2,1,780,Washington,70334.0,4601.9
650000.0,3,3,1103,Washington,70334.0,4601.9
185000.0,2,1,733,Washington,70334.0,4601.9
179900.0,2,1,1225,Washington,70334.0,4601.9
300000.0,2,1,1325,Washington,70334.0,4601.9
420000.0,2,2,1098,Washington,70334.0,4601.9
749000.0,4,3,2352,Washington,70334.0,4601.9
499900.0,4,3,2160,Washington,70334.0,4601.9
625000.0,2,3,1668,Washington,70334.0,4601.9
425000.0,2,2,1532,Washington,70334.0,4601.9
305000.0,3,2,1408,Washington,70334.0,4601.9
469000.0,4,2,1504,Washington,70334.0,4601.9
599999.0,3,4,2592,Washington,70334.0,4601.9
214900.0,2,1,810,Washington,70334.0,4601.9
487500.0,3,2,1368,Washington,70334.0,4601.9
369000.0,3,2,1782,Washington,70334.0,4601.9
256000.0,2,1,1225,Washington,70334.0,4601.9
799500.0,3,3,2300,Washington,70334.0,4601.9
156000.0,1,1,520,Washington,70334.0,4601.9
310000.0,3,2,1238,Washington,70334.0,4601.9
485000.0,3,3,1430,Washington,70334.0,4601.9
431000.0,4,2,1524,Washington,70334.0,4601.9
510000.0,3,2,1325,Washington,70334.0,4601.9
850000.0,5,4,2597,Washington,70334.0,4601.9
529900.0,3,3,1418,Washington,70334.0,4601.9
409000.0,4,2,1060,Washington,70334.0,4601.9
500000.0,3,3,1440,Washington,70334.0,4601.9
340000.0,3,1,1100,Washington,70334.0,4601.9
799000.0,4,3,1421,Washington,70334.0,4601.9
106000.0,2,1,739,Washington,70334.0,4601.9
675000.0,3,3,2038,Washington,70334.0,4601.9
574900.0,3,2,1526,Washington,70334.0,4601.9
950000.0,3,3,2240,Washington,129167.0,2556.4
749000.0,4,3,1980,Washington,129167.0,2556.4
699900.0,2,2,1461,Washington,129167.0,2556.4
449000.0,1,1,916,Washington,129167.0,2556.4
649000.0,2,2,1244,Washington,129167.0,2556.4
375000.0,1,2,775,Washington,129167.0,2556.4
368500.0,1,1,708,Washington,129167.0,2556.4
1237000.0,4,4,2544,Washington,129167.0,2556.4
359900.0,1,1,670,Washington,129167.0,2556.4
350000.0,1,2,718,Washington,129167.0,2556.4
460000.0,1,1,930,Washington,129167.0,2556.4
315000.0,1,1,532,Washington,129167.0,2556.4
300000.0,1,1,526,Washington,129167.0,2556.4
899900.0,5,2,1740,Washington,129167.0,2556.4
450000.0,2,1,700,Washington,129167.0,2556.4
375000.0,1,1,836,Washington,129167.0,2556.4
120010.0,1,1,600,Washington,129167.0,2556.4
450000.0,2,1,700,Washington,129167.0,2556.4
660000.0,2,2,1400,Washington,129167.0,2556.4
539000.0,2,2,864,Washington,129167.0,2556.4
299900.0,1,1,726,Washington,129167.0,2556.4
615000.0,2,2,1069,Washington,129167.0,2556.4
1100000.0,3,3,2051,Washington,129167.0,2556.4
399900.0,1,1,929,Washington,129167.0,2556.4
359555.0,1,1,600,Washington,129167.0,2556.4
599461.0,3,3,1500,Washington,73852.0,2995.8
589000.0,4,2,1933,Washington,73852.0,2995.8
145000.0,1,1,527,Washington,73852.0,2995.8
50000.0,1,1,621,Washington,73852.0,2995.8
250000.0,5,2,1991,Washington,73852.0,2995.8
409000.0,5,2,1732,Washington,73852.0,2995.8
470000.0,3,3,1506,Washington,73852.0,2995.8
85000.0,1,1,582,Washington,73852.0,2995.8
330000.0,3,2,1536,Washington,73852.0,2995.8
415000.0,4,2,2321,Washington,73852.0,2995.8
475000.0,3,3,1599,Washington,73852.0,2995.8
625000.0,5,3,2304,Washington,73852.0,2995.8
399000.0,2,3,1464,Washington,73852.0,2995.8
220000.0,3,2,1543,Washington,73852.0,2995.8
453000.0,4,2,1775,Washington,73852.0,2995.8
163000.0,2,1,705,Washington,73852.0,2995.8
599900.0,4,3,2840,Washington,73852.0,2995.8
325000.0,3,2,1440,Washington,73852.0,2995.8
799900.0,3,3,2743,Towson,143804.0,1318.1
125000.0,2,1,250,Baltimore,55022.0,2883.4
100000.0,3,2,2800,Baltimore,55022.0,2883.4
109900.0,3,1,1232,Baltimore,55022.0,2883.4
219997.0,3,3,2099,Baltimore,55022.0,2883.4
185000.0,3,3,2100,Baltimore,55022.0,2883.4
288958.0,3,3,1725,Baltimore,55022.0,2883.4
195000.0,3,1,990,Baltimore,55022.0,2883.4
244900.0,3,2,1528,Baltimore,55022.0,2883.4
75000.0,3,1,1212,Baltimore,55022.0,2883.4
250000.0,3,2,1584,Baltimore,55022.0,2883.4
35000.0,3,1,1172,Baltimore,55022.0,2883.4
279900.0,4,2,2278,Baltimore,80189.0,2749.3
319470.0,5,4,1692,Baltimore,80189.0,2749.3
229900.0,3,2,1320,Baltimore,80189.0,2749.3
189000.0,4,2,1722,Baltimore,80189.0,2749.3
337500.0,4,2,1965,Baltimore,80189.0,2749.3
329900.0,3,2,1575,Baltimore,80189.0,2749.3
140000.0,3,2,1122,Baltimore,80189.0,2749.3
235000.0,3,2,952,Baltimore,80189.0,2749.3
265000.0,3,2,1607,Baltimore,80189.0,2749.3
185000.0,3,2,1728,Baltimore,80189.0,2749.3
295000.0,4,2,1590,Baltimore,80189.0,2749.3
279999.0,4,3,2100,Baltimore,80189.0,2749.3
349900.0,4,4,1990,Baltimore,80189.0,2749.3
330000.0,4,3,1373,Baltimore,80189.0,2749.3
300000.0,3,3,1311,Baltimore,80189.0,2749.3
265000.0,3,1,1556,Baltimore,80189.0,2749.3
291000.0,4,2,2160,Baltimore,80189.0,2749.3
190000.0,3,1,1440,Baltimore,80189.0,2749.3
179000.0,3,2,898,Baltimore,80189.0,2749.3
276000.0,3,2,1922,Baltimore,80189.0,2749.3
364900.0,3,4,2200,Baltimore,80189.0,2749.3
349900.0,4,4,2250,Baltimore,80189.0,2749.3
315000.0,3,3,2065,Baltimore,80189.0,2749.3
349900.0,4,2,1127,Baltimore,80189.0,2749.3
209900.0,4,1,2469,Baltimore,80189.0,2749.3
275000.0,4,2,2032,Baltimore,80189.0,2749.3
230000.0,4,2,1576,Baltimore,80189.0,2749.3
149900.0,3,1,1280,Baltimore,80189.0,2749.3
349000.0,4,2,2213,Baltimore,80189.0,2749.3
290000.0,3,2,1982,Baltimore,80189.0,2749.3
90000.0,3,3,2080,Baltimore,80189.0,2749.3
249900.0,3,2,1632,Baltimore,80189.0,2749.3
345000.0,4,3,2436,Baltimore,80189.0,2749.3
275000.0,3,3,1948,Baltimore,80189.0,2749.3
290000.0,3,3,2330,Baltimore,80189.0,2749.3
354900.0,4,3,995,Baltimore,80189.0,2749.3
394900.0,5,3,2430,Baltimore,80189.0,2749.3
335000.0,4,3,1660,Baltimore,80189.0,2749.3
200000.0,3,1,1367,Baltimore,80189.0,2749.3
175500.0,4,2,1344,Baltimore,80189.0,2749.3
324900.0,4,3,2314,Baltimore,80189.0,2749.3
370000.0,4,3,1302,Baltimore,80189.0,2749.3
190000.0,3,2,1296,Baltimore,80189.0,2749.3
265000.0,4,2,1280,Baltimore,80189.0,2749.3
349900.0,4,4,2954,Baltimore,80189.0,2749.3
203000.0,3,2,1280,Baltimore,80189.0,2749.3
339900.0,4,3,1968,Baltimore,80189.0,2749.3
355500.0,5,3,2096,Baltimore,80189.0,2749.3
225000.0,3,3,1566,Gwynn Oak,80336.0,1938.0
132000.0,2,1,1288,Gwynn Oak,80336.0,1938.0
319900.0,4,2,1650,Gwynn Oak,80336.0,1938.0
399900.0,4,3,1634,Gwynn Oak,80336.0,1938.0
140000.0,3,1,1330,Gwynn Oak,80336.0,1938.0
279900.0,3,2,1235,Gwynn Oak,80336.0,1938.0
545000.0,7,4,1904,Gwynn Oak,80336.0,1938.0
359000.0,3,3,2086,Gwynn Oak,80336.0,1938.0
185000.0,4,2,1716,Gwynn Oak,80336.0,1938.0
289999.0,5,2,2045,Gwynn Oak,80336.0,1938.0
239900.0,3,2,1795,Pikesville,124129.0,1120.6
215000.0,2,2,1133,Baltimore,129887.0,1802.3
437000.0,4,4,2458,Baltimore,129887.0,1802.3
379000.0,3,2,1472,Baltimore,129887.0,1802.3
250000.0,3,3,2043,Baltimore,129887.0,1802.3
549900.0,4,3,2342,Baltimore,129887.0,1802.3
430000.0,3,2,1324,Baltimore,129887.0,1802.3
259000.0,2,2,1437,Baltimore,129887.0,1802.3
229900.0,2,2,1063,Baltimore,129887.0,1802.3
366000.0,3,3,2148,Baltimore,129887.0,1802.3
172000.0,2,1,1233,Baltimore,129887.0,1802.3
245000.0,2,2,1443,Baltimore,129887.0,1802.3
859000.0,4,4,3269,Baltimore,129887.0,1802.3
359900.0,3,4,1605,Baltimore,129887.0,1802.3
400000.0,3,4,1605,Baltimore,129887.0,1802.3
530000.0,2,3,1795,Baltimore,129887.0,1802.3
279000.0,2,2,1436,Baltimore,129887.0,1802.3
374900.0,3,4,2096,Baltimore,129887.0,1802.3
360000.0,3,3,2200,Baltimore,129887.0,1802.3
600000.0,3,3,1768,Baltimore,129887.0,1802.3
385000.0,3,4,1800,Baltimore,129887.0,1802.3
450000.0,2,2,1477,Baltimore,129887.0,1802.3
415000.0,2,2,1480,Baltimore,129887.0,1802.3
299900.0,2,2,1448,Baltimore,129887.0,1802.3
325000.0,3,2,1267,Baltimore,177368.0,1785.5
185000.0,2,2,1157,Baltimore,177368.0,1785.5
592000.0,3,4,2466,Baltimore,177368.0,1785.5
889500.0,4,4,2593,Baltimore,177368.0,1785.5
275000.0,3,3,2333,Baltimore,177368.0,1785.5
525000.0,4,4,2320,Baltimore,177368.0,1785.5
459000.0,3,3,1590,Baltimore,177368.0,1785.5
325000.0,3,1,1403,Baltimore,99117.0,2211.2
280000.0,3,2,1374,Baltimore,99117.0,2211.2
379000.0,2,3,1641,Baltimore,99117.0,2211.2
335000.0,3,4,1008,Baltimore,99117.0,2211.2
249500.0,2,3,1152,Baltimore,99117.0,2211.2
269000.0,2,1,1287,Baltimore,99117.0,2211.2
225000.0,2,2,1074,Baltimore,99117.0,2211.2
257000.0,2,1,720,Baltimore,99117.0,2211.2
389900.0,4,3,2120,Baltimore,99117.0,2211.2
310000.0,2,2,1751,Baltimore,99117.0,2211.2
379900.0,3,2,1928,Baltimore,99117.0,2211.2
375000.0,4,2,1260,Baltimore,99117.0,2211.2
350000.0,3,2,1880,Baltimore,99117.0,2211.2
250000.0,3,2,1692,Baltimore,99117.0,2211.2
219900.0,3,2,1442,Baltimore,99117.0,2211.2
250000.0,3,2,1222,Baltimore,99117.0,2211.2
435000.0,3,3,1845,Baltimore,99117.0,2211.2
459000.0,3,3,1935,Baltimore,99117.0,2211.2
275000.0,3,2,1280,Baltimore,99117.0,2211.2
215000.0,2,1,780,Baltimore,99117.0,2211.2
459000.0,4,3,1750,Baltimore,99117.0,2211.2
239000.0,2,1,944,Baltimore,99117.0,2211.2
250000.0,2,1,780,Baltimore,99117.0,2211.2
275000.0,3,2,1424,Baltimore,99117.0,2211.2
375000.0,3,2,1368,Baltimore,99117.0,2211.2
459500.0,3,3,1260,Baltimore,99117.0,2211.2
199000.0,2,1,832,Baltimore,99117.0,2211.2
459900.0,3,4,2056,Baltimore,99117.0,2211.2
659900.0,3,3,2216,Baltimore,154547.0,2906.8
1195000.0,2,3,3394,Baltimore,154547.0,2906.8
389000.0,3,2,1451,Baltimore,154547.0,2906.8
487545.0,3,2,1816,Baltimore,154547.0,2906.8
475000.0,3,2,2064,Baltimore,154547.0,2906.8
185000.0,3,2,1540,Baltimore,154547.0,2906.8
275000.0,4,3,1496,Baltimore,154547.0,2906.8
329000.0,3,2,1470,Baltimore,154547.0,2906.8
655000.0,4,3,2101,Baltimore,154547.0,2906.8
660000.0,4,3,2355,Baltimore,154547.0,2906.8
300000.0,3,2,1572,Baltimore,154547.0,2906.8
934900.0,3,3,2594,Baltimore,154547.0,2906.8
200000.0,3,2,1330,Baltimore,154547.0,2906.8
329900.0,4,4,2151,Baltimore,154547.0,2906.8
349000.0,4,3,1944,Baltimore,154547.0,2906.8
153000.0,3,1,1656,Baltimore,154547.0,2906.8
225000.0,3,2,1516,Baltimore,154547.0,2906.8
289000.0,3,2,1622,Baltimore,154547.0,2906.8
709000.0,4,4,2100,Baltimore,154547.0,2906.8
375000.0,3,3,2100,Baltimore,154547.0,2906.8
375000.0,4,2,1404,Baltimore,154547.0,2906.8
120000.0,3,1,1094,Baltimore,154547.0,2906.8
300000.0,3,2,1572,Baltimore,154547.0,2906.8
549000.0,3,3,2259,Baltimore,154547.0,2906.8
699000.0,5,4,3412,Baltimore,154547.0,2906.8
219900.0,3,2,1258,Baltimore,154547.0,2906.8
379900.0,3,2,1580,Baltimore,154547.0,2906.8
179900.0,3,2,1330,Baltimore,154547.0,2906.8
159900.0,2,1,1040,Baltimore,154547.0,2906.8
90000.0,6,2,1425,Baltimore,154547.0,2906.8
285000.0,4,2,2100,Baltimore,154547.0,2906.8
349500.0,3,4,1512,Baltimore,154547.0,2906.8
395000.0,3,2,2191,Baltimore,154547.0,2906.8
145000.0,3,2,1152,Baltimore,154547.0,2906.8
514900.0,3,4,2376,Baltimore,154547.0,2906.8
15000.0,3,1,1344,Baltimore,154547.0,2906.8
350000.0,3,2,1500,Baltimore,154547.0,2906.8
775000.0,4,4,2472,Baltimore,154547.0,2906.8
269000.0,2,1,604,Baltimore,154547.0,2906.8
249900.0,4,2,2398,Baltimore,154547.0,2906.8
269500.0,4,4,3000,Baltimore,61034.0,3327.9
365000.0,3,4,2800,Baltimore,61034.0,3327.9
244900.0,3,3,1862,Baltimore,61034.0,3327.9
215000.0,2,2,896,Baltimore,61034.0,3327.9
69900.0,3,1,1371,Baltimore,61034.0,3327.9
175000.0,4,4,1600,Baltimore,61034.0,3327.9
149990.0,2,1,896,Baltimore,61034.0,3327.9
90000.0,3,2,932,Baltimore,61034.0,3327.9
225000.0,3,2,1328,Baltimore,61034.0,3327.9
110000.0,3,2,1230,Baltimore,61034.0,3327.9
134900.0,3,2,1456,Baltimore,61034.0,3327.9
134900.0,3,2,1362,Baltimore,61034.0,3327.9
230000.0,3,3,1184,Baltimore,61034.0,3327.9
253000.0,4,2,1800,Baltimore,61034.0,3327.9
40000.0,3,2,1500,Baltimore,61034.0,3327.9
199900.0,3,2,1320,Baltimore,61034.0,3327.9
224250.0,3,3,140,Baltimore,61034.0,3327.9
225000.0,3,1,1056,Baltimore,61034.0,3327.9
269999.0,4,4,1204,Baltimore,61034.0,3327.9
234900.0,3,3,1356,Baltimore,61034.0,3327.9
225000.0,3,2,1540,Baltimore,61034.0,3327.9
249990.0,4,3,1396,Baltimore,61034.0,3327.9
175000.0,3,2,1880,Baltimore,61034.0,3327.9
75000.0,3,3,1725,Baltimore,61034.0,3327.9
115000.0,3,2,140,Baltimore,61034.0,3327.9
90000.0,3,1,1440,Baltimore,61034.0,3327.9
115000.0,4,2,1560,Baltimore,61034.0,3327.9
189900.0,3,2,1782,Baltimore,61034.0,3327.9
165000.0,3,1,896,Baltimore,61034.0,3327.9
165000.0,3,1,932,Baltimore,61034.0,3327.9
85000.0,3,1,1024,Baltimore,61034.0,3327.9
225000.0,3,3,1268,Baltimore,61034.0,3327.9
129900.0,3,2,1120,Baltimore,61034.0,3327.9
200000.0,3,2,1500,Baltimore,61034.0,3327.9
344900.0,5,4,3200,Baltimore,61034.0,3327.9
229900.0,3,3,2150,Baltimore,61034.0,3327.9
159600.0,3,2,1326,Baltimore,92265.0,3029.4
215000.0,3,2,1813,Baltimore,92265.0,3029.4
289900.0,4,2,1724,Baltimore,92265.0,3029.4
300000.0,3,2,1705,Baltimore,92265.0,3029.4
275000.0,4,2,1639,Baltimore,92265.0,3029.4
330000.0,4,3,1428,Baltimore,92265.0,3029.4
245000.0,3,2,1376,Baltimore,92265.0,3029.4
293000.0,3,2,1952,Baltimore,92265.0,3029.4
330000.0,3,2,1688,Baltimore,92265.0,3029.4
260000.0,3,3,1472,Baltimore,92265.0,3029.4
235000.0,2,2,1248,Baltimore,92265.0,3029.4
299000.0,4,3,1136,Baltimore,92265.0,3029.4
299999.0,4,2,1906,Baltimore,92265.0,3029.4
375000.0,3,3,2829,Baltimore,92265.0,3029.4
249900.0,3,2,1650,Baltimore,92265.0,3029.4
215000.0,3,2,1120,Baltimore,92265.0,3029.4
200000.0,3,1,1240,Baltimore,92265.0,3029.4
399000.0,5,3,2648,Baltimore,92265.0,3029.4
250000.0,5,2,1808,Baltimore,92265.0,3029.4
399900.0,5,2,2727,Baltimore,92265.0,3029.4
274900.0,3,3,1875,Baltimore,73244.0,2978.7
85000.0,2,2,868,Baltimore,73244.0,2978.7
149000.0,3,3,1900,Baltimore,73244.0,2978.7
165000.0,2,1,1050,Baltimore,73244.0,2978.7
219900.0,3,3,1600,Baltimore,73244.0,2978.7
185000.0,5,4,2976,Baltimore,73244.0,2978.7
110000.0,3,1,1490,Baltimore,73244.0,2978.7
75000.0,3,3,1750,Baltimore,73244.0,2978.7
85000.0,3,1,1440,Baltimore,73244.0,2978.7
149999.0,3,3,1280,Baltimore,73244.0,2978.7
349900.0,4,2,1904,Baltimore,73244.0,2978.7
225000.0,5,4,3000,Baltimore,73244.0,2978.7
249900.0,3,2,1948,Baltimore,73244.0,2978.7
95400.0,3,1,1178,Baltimore,73244.0,2978.7
119900.0,2,2,1395,Baltimore,73244.0,2978.7
50000.0,3,2,1350,Baltimore,73244.0,2978.7
275000.0,3,3,2400,Baltimore,73244.0,2978.7
279900.0,6,4,2400,Baltimore,73244.0,2978.7
225000.0,3,3,1900,Baltimore,73244.0,2978.7
225000.0,4,2,1740,Baltimore,73244.0,2978.7
339000.0,4,3,1550,Baltimore,73244.0,2978.7
499900.0,4,4,2923,Baltimore,73244.0,2978.7
149900.0,2,2,1510,Baltimore,73244.0,2978.7
195000.0,3,2,1224,Baltimore,73244.0,2978.7
229900.0,3,3,1800,Baltimore,73244.0,2978.7
100000.0,3,2,1178,Baltimore,73244.0,2978.7
36000.0,3,1,1260,Baltimore,73244.0,2978.7
374900.0,5,2,2337,Baltimore,73244.0,2978.7
60000.0,2,2,840,Baltimore,73244.0,2978.7
214900.0,4,3,1872,Baltimore,73244.0,2978.7
275000.0,4,4,2576,Baltimore,73244.0,2978.7
49900.0,2,1,1467,Baltimore,73244.0,2978.7
265000.0,3,3,1720,Baltimore,73244.0,2978.7
349900.0,3,2,2025,Baltimore,73244.0,2978.7
155000.0,3,2,1080,Baltimore,57575.0,3231.9
59000.0,2,1,840,Baltimore,57575.0,3231.9
125000.0,3,2,1200,Baltimore,57575.0,3231.9
175000.0,3,2,1176,Baltimore,57575.0,3231.9
130000.0,4,2,1476,Baltimore,57575.0,3231.9
45000.0,3,1,1406,Baltimore,57575.0,3231.9
325000.0,4,2,2459,Baltimore,57575.0,3231.9
250000.0,4,4,1287,Baltimore,57575.0,3231.9
220000.0,4,3,1631,Baltimore,57575.0,3231.9
269000.0,4,4,2854,Baltimore,57575.0,3231.9
146900.0,3,1,1116,Baltimore,57575.0,3231.9
210000.0,4,3,1142,Baltimore,57575.0,3231.9
267000.0,4,2,1470,Baltimore,57575.0,3231.9
140000.0,3,2,1206,Baltimore,57575.0,3231.9
230000.0,3,2,1668,Baltimore,57575.0,3231.9
265000.0,5,4,1821,Baltimore,57575.0,3231.9
258000.0,5,3,1870,Baltimore,57575.0,3231.9
244900.0,4,4,2000,Baltimore,57575.0,3231.9
130000.0,3,2,1580,Baltimore,57575.0,3231.9
205000.0,6,3,2273,Baltimore,57575.0,3231.9
239900.0,3,1,1154,Baltimore,57575.0,3231.9
125000.0,3,2,1152,Baltimore,57575.0,3231.9
259000.0,4,4,1360,Baltimore,57575.0,3231.9
140000.0,3,1,1206,Baltimore,57575.0,3231.9
239000.0,4,4,1360,Baltimore,57575.0,3231.9
425000.0,6,3,2526,Baltimore,57575.0,3231.9
209900.0,3,3,1910,Baltimore,57575.0,3231.9
99900.0,2,1,840,Baltimore,57575.0,3231.9
130000.0,4,2,1330,Baltimore,57575.0,3231.9
130000.0,3,1,1296,Baltimore,57575.0,3231.9
235000.0,3,2,1464,Baltimore,57575.0,3231.9
60000.0,3,1,1251,Baltimore,57575.0,3231.9
160000.0,4,2,1860,Baltimore,57575.0,3231.9
190000.0,3,2,1707,Baltimore,57575.0,3231.9
110000.0,3,1,1476,Baltimore,57575.0,3231.9
269900.0,5,3,2590,Baltimore,57575.0,3231.9
120000.0,3,2,1200,Baltimore,57575.0,3231.9
344900.0,2,2,1344,Baltimore,88921.0,4198.8
274900.0,3,2,2100,Baltimore,88921.0,4198.8
125000.0,3,2,1442,Baltimore,88921.0,4198.8
160000.0,3,2,1600,Baltimore,88921.0,4198.8
114900.0,2,2,1400,Baltimore,88921.0,4198.8
335000.0,6,3,2640,Baltimore,88921.0,4198.8
250000.0,3,2,1760,Baltimore,88921.0,4198.8
185000.0,2,2,986,Baltimore,88921.0,4198.8
199979.0,3,1,1316,Baltimore,88921.0,4198.8
190000.0,3,3,2100,Baltimore,88921.0,4198.8
275000.0,3,2,1710,Baltimore,88921.0,4198.8
259000.0,4,2,1760,Baltimore,88921.0,4198.8
285000.0,3,2,1860,Baltimore,88921.0,4198.8
325000.0,3,3,1660,Baltimore,88921.0,4198.8
289900.0,4,3,1600,Baltimore,88921.0,4198.8
474900.0,2,3,1524,Baltimore,88921.0,4198.8
89999.0,3,2,1100,Baltimore,88921.0,4198.8
179000.0,2,2,1200,Baltimore,88921.0,4198.8
215000.0,3,3,1188,Baltimore,88921.0,4198.8
40000.0,4,1,1844,Baltimore,88921.0,4198.8
215000.0,3,1,2022,Baltimore,88921.0,4198.8
225000.0,3,4,1328,Baltimore,88921.0,4198.8
149000.0,4,2,1240,Baltimore,88921.0,4198.8
359900.0,3,4,2024,Baltimore,88921.0,4198.8
50000.0,3,2,1360,Baltimore,88921.0,4198.8
169900.0,2,2,1150,Baltimore,88921.0,4198.8
375000.0,5,4,2826,Baltimore,88921.0,4198.8
250000.0,5,3,1980,Baltimore,88921.0,4198.8
475000.0,4,3,3180,Baltimore,88921.0,4198.8
175000.0,4,2,2112,Baltimore,88921.0,4198.8
84000.0,3,2,1728,Baltimore,88921.0,4198.8
169900.0,3,2,1660,Baltimore,88921.0,4198.8
223900.0,3,2,1767,Baltimore,88921.0,4198.8
330000.0,6,2,2640,Baltimore,88921.0,4198.8
210000.0,3,1,1200,Baltimore,88921.0,4198.8
225000.0,4,3,2000,Baltimore,88921.0,4198.8
185000.0,2,2,940,Baltimore,88921.0,4198.8
215000.0,3,2,1638,Baltimore,88921.0,4198.8
285000.0,1,1,2086,Baltimore,88921.0,4198.8
350000.0,3,2,2008,Baltimore,88921.0,4198.8
240000.0,3,1,1104,Essex,88164.0,1119.3
649000.0,5,2,1900,Dundalk,77253.0,2001.2
227000.0,3,2,896,Dundalk,77253.0,2001.2
445000.0,4,4,2229,Dundalk,77253.0,2001.2
30000.0,3,1,1060,Baltimore,52088.0,3018.9
155000.0,2,1,1108,Baltimore,52088.0,3018.9
105000.0,3,1,1260,Baltimore,52088.0,3018.9
79000.0,6,2,1400,Baltimore,52088.0,3018.9
139000.0,3,3,1200,Baltimore,52088.0,3018.9
130000.0,2,3,1260,Baltimore,52088.0,3018.9
89990.0,2,2,1008,Baltimore,52088.0,3018.9
145000.0,2,2,1060,Baltimore,52088.0,3018.9
30000.0,2,1,784,Baltimore,52088.0,3018.9
25000.0,2,1,1260,Baltimore,52088.0,3018.9
399900.0,3,3,1800,Baltimore,52088.0,3018.9
69900.0,2,1,858,Baltimore,52088.0,3018.9
100000.0,2,2,1428,Baltimore,52088.0,3018.9
160000.0,6,2,2300,Baltimore,52088.0,3018.9
119900.0,5,2,2250,Baltimore,52088.0,3018.9
8000.0,3,1,1260,Baltimore,52088.0,3018.9
150000.0,3,2,1246,Baltimore,52088.0,3018.9
170000.0,3,1,1300,Baltimore,52088.0,3018.9
10000.0,3,1,980,Baltimore,52088.0,3018.9
165000.0,4,3,1926,Baltimore,52088.0,3018.9
129900.0,4,3,2300,Baltimore,52088.0,3018.9
219900.0,3,3,2264,Baltimore,52088.0,3018.9
120000.0,3,1,1086,Baltimore,52088.0,3018.9
229000.0,3,2,1282,Baltimore,52088.0,3018.9
75000.0,2,2,1038,Baltimore,52088.0,3018.9
323000.0,3,3,2460,Baltimore,52088.0,3018.9
